degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,fuzzy_state_rebuilt,labels_preserved,backtest_version,group_type,group_value,source_id,split,rollout_horizon_months,target,rows,rmse,mae,bias,simulation_90_coverage,simulation_90_mean_width,persistence_rmse,persistence_mae,rmse_relative_improvement,mae_relative_improvement
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,delta_yN,1,0.0036883503198623657,0.0036883503198623657,0.0036883503198623657,0.0,0.0,0.0,0.0,,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,delta_yT,1,0.04336851213313342,0.04336851213313342,0.04336851213313342,0.0,0.0,0.6155686316285253,0.6155686316285253,0.9295472350200833,0.9295472350200833
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,irc1,1,0.03770256449092957,0.03770256449092957,-0.03770256449092957,0.0,0.0,0.06176251579631897,0.06176251579631897,0.3895558818351012,0.3895558818351012
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,sigma_F,1,0.048461539653631314,0.048461539653631314,-0.048461539653631314,0.0,0.0,0.048461539653631314,0.048461539653631314,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,sigma_N,1,2.3841857821338408e-08,2.3841857821338408e-08,-2.3841857821338408e-08,0.0,0.0,2.3841857821338408e-08,2.3841857821338408e-08,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,sigma_T,1,0.029151127714846653,0.029151127714846653,0.029151127714846653,0.0,0.0,0.02494213082287125,0.02494213082287125,-0.16875049376759216,-0.16875049376759216
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,yF,1,0.0804249194952158,0.0804249194952158,0.0804249194952158,0.0,0.0,0.12115384615384617,0.12115384615384617,0.33617526765853634,0.33617526765853634
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,yN,1,0.008281469345092773,0.008281469345092773,0.008281469345092773,0.0,0.0,0.0,0.0,,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,yT,1,0.03851801400118604,0.03851801400118604,-0.03851801400118604,0.0,0.0,0.06235534195833936,0.06235534195833936,0.3822820500780741,0.3822820500780741
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,all,1989,0.16593793815824154,0.10168748443792429,-0.0022999966105020898,0.038210155857214684,0.0,0.21123496949078868,0.12431148742499495,0.21443907437173848,0.1819944677334922
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,delta_yF,221,0.15681859490493563,0.10221878055069354,0.016697340240494525,0.058823529411764705,0.0,0.22359274166698556,0.1486527683123858,0.29864183543803036,0.31236544256016635
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,delta_yN,221,0.13977036217875194,0.08510906791449128,-0.001486572935594799,0.11764705882352941,0.0,0.20122540260273475,0.12909490734609744,0.3054039879115521,0.3407248228133598
