evaluation_cohort,comparison_id,challenger,reference,horizon_months,metric,source_id,site_id,cluster_id,shared_success_rows,positive_rows,negative_rows,challenger_metric,reference_metric,delta_challenger_minus_reference,challenger_better,status
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21SC60WQ_WQX-S-309,wqp::wqp:21SC60WQ_WQX-S-309,7,4,3,0.5011904761904762,0.95,-0.44880952380952377,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21SC60WQ_WQX-SV-336,wqp::wqp:21SC60WQ_WQX-SV-336,16,0,16,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21SCSANT_WQX-SC-038,wqp::wqp:21SCSANT_WQX-SC-038,4,0,4,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21SCSANT_WQX-SC-039,wqp::wqp:21SCSANT_WQX-SC-039,4,0,4,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:CHOCNATWQX-LNW-002,wqp::wqp:CHOCNATWQX-LNW-002,15,1,14,0.3333333333333333,0.3333333333333333,0.0,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21DELAWQ_WQX-206451,wqp::wqp:21DELAWQ_WQX-206451,10,3,7,0.18898373822963319,0.23941161975959946,-0.05042788152996627,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21DELAWQ_WQX-301021,wqp::wqp:21DELAWQ_WQX-301021,10,0,10,0.006021236855579328,0.00394165971186188,0.0020795771437174477,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21DELAWQ_WQX-308031,wqp::wqp:21DELAWQ_WQX-308031,5,0,5,0.0149632561455522,0.0006368633957315053,0.014326392749820695,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLCBA_WQX-WAL-BIGREDF-2,wqp::wqp:21FLCBA_WQX-WAL-BIGREDF-2,8,0,8,0.007166817861395883,0.00046671394831206234,0.006700103913083821,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLCBA_WQX-WAL-CAMPBELL-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPBELL-3,27,0,27,0.007030139930551083,7.236218766537777e-05,0.006957777742885705,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLCBA_WQX-WAL-DEER-2,wqp::wqp:21FLCBA_WQX-WAL-DEER-2,28,0,28,0.005548267627647012,0.0002972615315333466,0.005251006096113665,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLCBA_WQX-WAL-FULLER-2,wqp::wqp:21FLCBA_WQX-WAL-FULLER-2,1,0,1,0.018156266212507145,2.483959315379566e-05,0.01813142661935335,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLCBA_WQX-WAL-TRESCA-2,wqp::wqp:21FLCBA_WQX-WAL-TRESCA-2,31,0,31,0.007324886070019043,0.00026264846206999575,0.007062237607949047,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLCOLL_WQX-LKTRAF8,wqp::wqp:21FLCOLL_WQX-LKTRAF8,29,25,4,0.3063565918230928,0.1860358294093487,0.12032076241374412,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLSJWM_WQX-44126,wqp::wqp:21FLSJWM_WQX-44126,31,0,31,0.07911646870978188,0.17008643136854698,-0.0909699626587651,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLSJWM_WQX-44192,wqp::wqp:21FLSJWM_WQX-44192,29,7,22,0.1831480788731566,0.24700837315092733,-0.06386029427777073,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLSJWM_WQX-44196,wqp::wqp:21FLSJWM_WQX-44196,31,2,29,0.07087648063530212,0.15895966168084713,-0.08808318104554501,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLSJWM_WQX-44488,wqp::wqp:21FLSJWM_WQX-44488,29,21,8,0.591850228369916,0.3275255791014807,0.26432464926843524,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLSJWM_WQX-44591,wqp::wqp:21FLSJWM_WQX-44591,29,10,19,0.28474600087019425,0.21160127617330055,0.0731447246968937,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLSJWM_WQX-45143,wqp::wqp:21FLSJWM_WQX-45143,29,2,27,0.06430285259217207,0.07975064106380172,-0.015447788471629656,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLSJWM_WQX-45150,wqp::wqp:21FLSJWM_WQX-45150,29,19,10,0.4825261444329369,0.22445680373870006,0.2580693406942368,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLSJWM_WQX-54193,wqp::wqp:21FLSJWM_WQX-54193,8,0,8,0.030433000733919937,0.03637219548168381,-0.00593919474776387,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLSWFD_WQX-23152,wqp::wqp:21FLSWFD_WQX-23152,6,0,6,0.007166817861395883,0.0026635400721320354,0.004503277789263848,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21FLSWFD_WQX-23169,wqp::wqp:21FLSWFD_WQX-23169,6,1,5,0.11838839329846657,0.13574058875183118,-0.01735219545336461,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21NC03WQ-CPF055C,wqp::wqp:21NC03WQ-CPF055C,27,17,10,0.42728662939875006,0.24008782947859433,0.18719879992015573,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21NC03WQ-CPF055E,wqp::wqp:21NC03WQ-CPF055E,27,14,13,0.37727142433937294,0.3115417746031068,0.06572964973626616,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21NC03WQ-LC01,wqp::wqp:21NC03WQ-LC01,26,15,11,0.4497771353207965,0.3187000577608001,0.13107707755999637,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21NC03WQ-LLC01,wqp::wqp:21NC03WQ-LLC01,26,19,7,0.5648417490990807,0.3304717916364683,0.2343699574626124,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21NC03WQ-NEU013B,wqp::wqp:21NC03WQ-NEU013B,21,18,3,0.698540444886474,0.13164042186318856,0.5669000230232855,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21NC03WQ-NEU0171B,wqp::wqp:21NC03WQ-NEU0171B,26,19,7,0.5749845824368617,0.2965370475042487,0.278447534932613,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21SC60WQ_WQX-CW-057,wqp::wqp:21SC60WQ_WQX-CW-057,15,3,12,0.1871668447255105,0.2614723536135887,-0.07430550888807821,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21SC60WQ_WQX-LCR-04,wqp::wqp:21SC60WQ_WQX-LCR-04,4,2,2,0.360532012179643,0.28246074511459185,0.07807126706505113,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21SC60WQ_WQX-S-131,wqp::wqp:21SC60WQ_WQX-S-131,16,1,15,0.05720010513860216,0.14085472233026114,-0.08365461719165898,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21SC60WQ_WQX-S-309,wqp::wqp:21SC60WQ_WQX-S-309,7,4,3,0.3203169213242756,0.32442888481036,-0.004111963486084391,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21SC60WQ_WQX-SV-336,wqp::wqp:21SC60WQ_WQX-SV-336,16,0,16,0.020399641827341743,0.0015028553902233237,0.01889678643711842,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21SCSANT_WQX-SC-038,wqp::wqp:21SCSANT_WQX-SC-038,4,0,4,0.03565595664354274,0.11946456606280328,-0.08380860941926055,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:21SCSANT_WQX-SC-039,wqp::wqp:21SCSANT_WQX-SC-039,4,0,4,0.12374637394015545,0.16105803678907055,-0.0373116628489151,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,brier,wqp,wqp:CHOCNATWQX-LNW-002,wqp::wqp:CHOCNATWQX-LNW-002,14,1,13,0.07357826578448882,0.06648765568118517,0.0070906101033036545,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21DELAWQ_WQX-206451,wqp::wqp:21DELAWQ_WQX-206451,10,3,7,0.7555555555555555,0.9166666666666665,-0.16111111111111098,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21DELAWQ_WQX-301021,wqp::wqp:21DELAWQ_WQX-301021,10,0,10,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21DELAWQ_WQX-308031,wqp::wqp:21DELAWQ_WQX-308031,5,0,5,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-BIGREDF-2,wqp::wqp:21FLCBA_WQX-WAL-BIGREDF-2,8,0,8,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-CAMPBELL-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPBELL-3,27,0,27,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-DEER-2,wqp::wqp:21FLCBA_WQX-WAL-DEER-2,28,0,28,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-FULLER-2,wqp::wqp:21FLCBA_WQX-WAL-FULLER-2,1,0,1,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-TRESCA-2,wqp::wqp:21FLCBA_WQX-WAL-TRESCA-2,31,0,31,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLCOLL_WQX-LKTRAF8,wqp::wqp:21FLCOLL_WQX-LKTRAF8,29,25,4,0.912941343991411,0.9322134416591531,-0.019272097667742072,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLSJWM_WQX-44126,wqp::wqp:21FLSJWM_WQX-44126,31,0,31,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLSJWM_WQX-44192,wqp::wqp:21FLSJWM_WQX-44192,29,7,22,0.4177339901477833,0.4288018897819261,-0.011067899634142842,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLSJWM_WQX-44196,wqp::wqp:21FLSJWM_WQX-44196,31,2,29,0.20833333333333331,0.5,-0.2916666666666667,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLSJWM_WQX-44488,wqp::wqp:21FLSJWM_WQX-44488,29,21,8,0.6624481976698726,0.8414356874223579,-0.17898748975248524,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLSJWM_WQX-44591,wqp::wqp:21FLSJWM_WQX-44591,29,10,19,0.5735632183908046,0.6020113374757338,-0.02844811908492917,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLSJWM_WQX-45143,wqp::wqp:21FLSJWM_WQX-45143,29,2,27,0.28448275862068967,0.11688311688311688,0.1675996417375728,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLSJWM_WQX-45150,wqp::wqp:21FLSJWM_WQX-45150,29,19,10,0.6618005313251922,0.7920272391493279,-0.1302267078241357,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLSJWM_WQX-54193,wqp::wqp:21FLSJWM_WQX-54193,8,0,8,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLSWFD_WQX-23152,wqp::wqp:21FLSWFD_WQX-23152,6,0,6,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21FLSWFD_WQX-23169,wqp::wqp:21FLSWFD_WQX-23169,6,1,5,1.0,0.5,0.5,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21NC03WQ-CPF055C,wqp::wqp:21NC03WQ-CPF055C,27,17,10,0.8532038652781687,0.814395362381296,0.038808502896872765,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21NC03WQ-CPF055E,wqp::wqp:21NC03WQ-CPF055E,27,14,13,0.6593267259056732,0.5431910422525147,0.11613568365315852,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21NC03WQ-LC01,wqp::wqp:21NC03WQ-LC01,26,15,11,0.8917378917378918,0.6207991817488385,0.27093870998905323,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21NC03WQ-LLC01,wqp::wqp:21NC03WQ-LLC01,26,19,7,0.930516194331984,0.702911192081088,0.22760500225089597,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21NC03WQ-NEU013B,wqp::wqp:21NC03WQ-NEU013B,21,18,3,0.941168939085606,0.909332654121096,0.031836284964509964,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21NC03WQ-NEU0171B,wqp::wqp:21NC03WQ-NEU0171B,26,19,7,0.9123600857346985,0.7642788887119427,0.1480811970227558,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21SC60WQ_WQX-CW-057,wqp::wqp:21SC60WQ_WQX-CW-057,15,3,12,0.31666666666666665,0.34523809523809523,-0.02857142857142858,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21SC60WQ_WQX-LCR-04,wqp::wqp:21SC60WQ_WQX-LCR-04,4,2,2,0.5833333333333333,0.75,-0.16666666666666674,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21SC60WQ_WQX-S-131,wqp::wqp:21SC60WQ_WQX-S-131,16,1,15,0.5,0.2,0.3,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21SC60WQ_WQX-S-309,wqp::wqp:21SC60WQ_WQX-S-309,7,4,3,0.7470238095238095,0.47619047619047616,0.27083333333333337,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21SC60WQ_WQX-SV-336,wqp::wqp:21SC60WQ_WQX-SV-336,16,0,16,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21SCSANT_WQX-SC-038,wqp::wqp:21SCSANT_WQX-SC-038,4,0,4,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:21SCSANT_WQX-SC-039,wqp::wqp:21SCSANT_WQX-SC-039,4,0,4,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,3,pr_auc,wqp,wqp:CHOCNATWQX-LNW-002,wqp::wqp:CHOCNATWQX-LNW-002,14,1,13,0.5,0.5,0.0,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21DELAWQ_WQX-206451,wqp::wqp:21DELAWQ_WQX-206451,12,5,7,0.21011420102712478,0.21756479292659195,-0.007450591899467174,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21DELAWQ_WQX-301021,wqp::wqp:21DELAWQ_WQX-301021,12,0,12,0.012212812776156096,0.009708881489528708,0.0025039312866273877,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21DELAWQ_WQX-308031,wqp::wqp:21DELAWQ_WQX-308031,6,0,6,0.003932656735116097,0.0038422664514692673,9.039028364682964e-05,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-BIGREDF-2,wqp::wqp:21FLCBA_WQX-WAL-BIGREDF-2,8,0,8,0.00413398708919178,0.002810283074762006,0.0013237040144297744,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-CAMPBELL-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPBELL-3,28,0,28,0.004520942952083165,0.002535231675369016,0.001985711276714149,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-DEER-2,wqp::wqp:21FLCBA_WQX-WAL-DEER-2,30,0,30,0.0031967561936205226,0.003535408151346253,-0.00033865195772573046,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCBA_WQX-WAL-TRESCA-2,wqp::wqp:21FLCBA_WQX-WAL-TRESCA-2,32,0,32,0.006370441160991924,0.004285982118451022,0.0020844590425409017,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLCOLL_WQX-LKTRAF8,wqp::wqp:21FLCOLL_WQX-LKTRAF8,30,26,4,0.3841834215862799,0.36335543505460044,0.020827986531679443,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSJWM_WQX-44126,wqp::wqp:21FLSJWM_WQX-44126,32,0,32,0.07825284916668368,0.13676252985042195,-0.05850968068373827,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSJWM_WQX-44192,wqp::wqp:21FLSJWM_WQX-44192,31,7,24,0.18445177799528664,0.20925354978879598,-0.024801771793509342,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSJWM_WQX-44196,wqp::wqp:21FLSJWM_WQX-44196,32,2,30,0.06152581774638759,0.09210654022539388,-0.030580722479006298,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSJWM_WQX-44488,wqp::wqp:21FLSJWM_WQX-44488,30,20,10,0.5684862571364795,0.5748784755751684,-0.006392218438688868,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSJWM_WQX-44591,wqp::wqp:21FLSJWM_WQX-44591,30,9,21,0.2575484913827813,0.25925731208545794,-0.0017088207026766389,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSJWM_WQX-45143,wqp::wqp:21FLSJWM_WQX-45143,30,2,28,0.05550202310298977,0.053552126836757696,0.0019498962662320707,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSJWM_WQX-45150,wqp::wqp:21FLSJWM_WQX-45150,30,18,12,0.4866867416608332,0.47734024392951024,0.009346497731322956,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSJWM_WQX-54193,wqp::wqp:21FLSJWM_WQX-54193,8,0,8,0.044297819418754256,0.061790728763891044,-0.017492909345136788,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSWFD_WQX-23152,wqp::wqp:21FLSWFD_WQX-23152,7,0,7,0.005026761777726994,0.014755817434026194,-0.0097290556562992,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21FLSWFD_WQX-23169,wqp::wqp:21FLSWFD_WQX-23169,7,1,6,0.10314645794494788,0.056386392021455116,0.046760065923492765,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21NC03WQ-CPF055C,wqp::wqp:21NC03WQ-CPF055C,29,17,12,0.4124848359420285,0.38019246998929684,0.03229236595273166,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21NC03WQ-CPF055E,wqp::wqp:21NC03WQ-CPF055E,29,14,15,0.3486932192173252,0.36186326438954663,-0.013170045172221423,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21NC03WQ-LC01,wqp::wqp:21NC03WQ-LC01,28,17,11,0.45107787906299046,0.44353265266278,0.007545226400210436,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21NC03WQ-LLC01,wqp::wqp:21NC03WQ-LLC01,28,21,7,0.5733427461965624,0.5551199680179313,0.01822277817863116,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21NC03WQ-NEU013B,wqp::wqp:21NC03WQ-NEU013B,21,18,3,0.6820977274983677,0.6225673638419954,0.05953036365637232,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21NC03WQ-NEU0171B,wqp::wqp:21NC03WQ-NEU0171B,28,21,7,0.5898787348872199,0.5850188218229836,0.0048599130642362764,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SC60WQ_WQX-CW-057,wqp::wqp:21SC60WQ_WQX-CW-057,14,3,11,0.1805692000493819,0.16472127958472643,0.01584792046465547,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SC60WQ_WQX-LCR-04,wqp::wqp:21SC60WQ_WQX-LCR-04,2,2,0,0.6911912548380795,0.712403684750336,-0.02121242991225647,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SC60WQ_WQX-S-131,wqp::wqp:21SC60WQ_WQX-S-131,16,1,15,0.05560923484778695,0.07698935801661752,-0.02138012316883057,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SC60WQ_WQX-S-309,wqp::wqp:21SC60WQ_WQX-S-309,7,4,3,0.39454170827987145,0.4048132469141632,-0.010271538634291755,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SC60WQ_WQX-SV-336,wqp::wqp:21SC60WQ_WQX-SV-336,15,0,15,0.011365355171174485,0.04251852720536382,-0.03115317203418933,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SCSANT_WQX-SC-038,wqp::wqp:21SCSANT_WQX-SC-038,4,0,4,0.02819828760445124,0.1106263240683961,-0.08242803646394486,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:21SCSANT_WQX-SC-039,wqp::wqp:21SCSANT_WQX-SC-039,4,0,4,0.05562294057842119,0.12848739073484516,-0.07286445015642398,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,brier,wqp,wqp:CHOCNATWQX-LNW-002,wqp::wqp:CHOCNATWQX-LNW-002,15,1,14,0.06674713323161653,0.06095836462296868,0.005788768608647854,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21DELAWQ_WQX-206451,wqp::wqp:21DELAWQ_WQX-206451,12,5,7,0.925,0.925,0.0,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21DELAWQ_WQX-301021,wqp::wqp:21DELAWQ_WQX-301021,12,0,12,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21DELAWQ_WQX-308031,wqp::wqp:21DELAWQ_WQX-308031,6,0,6,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-BIGREDF-2,wqp::wqp:21FLCBA_WQX-WAL-BIGREDF-2,8,0,8,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-CAMPBELL-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPBELL-3,28,0,28,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-DEER-2,wqp::wqp:21FLCBA_WQX-WAL-DEER-2,30,0,30,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-TRESCA-2,wqp::wqp:21FLCBA_WQX-WAL-TRESCA-2,32,0,32,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLCOLL_WQX-LKTRAF8,wqp::wqp:21FLCOLL_WQX-LKTRAF8,30,26,4,0.9457636246958496,0.9288732500729405,0.0168903746229091,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44126,wqp::wqp:21FLSJWM_WQX-44126,32,0,32,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44192,wqp::wqp:21FLSJWM_WQX-44192,31,7,24,0.310209567698047,0.22579547948211542,0.08441408821593155,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44196,wqp::wqp:21FLSJWM_WQX-44196,32,2,30,0.25757575757575757,0.14835164835164835,0.10922410922410922,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44488,wqp::wqp:21FLSJWM_WQX-44488,30,20,10,0.5709760827407888,0.6022689075630253,-0.0312928248222365,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44591,wqp::wqp:21FLSJWM_WQX-44591,30,9,21,0.45455840455840457,0.4548044948973741,-0.00024609033896955124,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLSJWM_WQX-45143,wqp::wqp:21FLSJWM_WQX-45143,30,2,28,0.5333333333333333,0.5625,-0.029166666666666674,False,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLSJWM_WQX-45150,wqp::wqp:21FLSJWM_WQX-45150,30,18,12,0.569663900913901,0.5478395061728395,0.02182439474106146,True,estimated
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLSJWM_WQX-54193,wqp::wqp:21FLSJWM_WQX-54193,8,0,8,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLSWFD_WQX-23152,wqp::wqp:21FLSWFD_WQX-23152,7,0,7,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_P0,P1,P0,1,pr_auc,wqp,wqp:21FLSWFD_WQX-23169,wqp::wqp:21FLSWFD_WQX-23169,7,1,6,0.5,1.0,-0.5,False,estimated
