evaluation_cohort,scenario_id,degradation_seed,model_id,model_seed,horizon_months,estimand,attempted,input_eligible,prediction_successful,target_available,metric_evaluable,shared_success,mask_sha256,metric,estimate,metric_rows,status
fresh_primary,ablate_nutrients,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.1429021399711275,885,estimated
fresh_primary,ablate_nutrients,314159,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.2805243813054374,885,estimated
fresh_primary,ablate_nutrients,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.4587238435093793,885,estimated
fresh_primary,ablate_nutrients,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.14931263103452702,885,estimated
fresh_primary,ablate_nutrients,314159,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.14458306934543622,966,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.3710045662100457,966,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,0.41188021874205677,966,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,0.12318840579710146,966,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.2271813679995413,966,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,5.851502685427308,966,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.17090234006648822,966,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.3276661576184376,966,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,0.4118873951177621,966,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,0.13860006318401222,966,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.2164843022291055,966,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,5.336092664600746,966,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.14375361132394754,933,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.4051172707889126,933,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,0.36644222338994337,933,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,0.12004287245444802,933,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.23493213692119708,933,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,6.22287538022557,933,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.14373219612130775,933,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.44584658549444584,933,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,0.3664422233899434,933,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,0.14852973553384793,933,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.22891404247650365,933,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,5.737666910489895,933,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.14835935218366864,885,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.31289111389236546,885,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,0.35138527552286786,885,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,0.11299435028248588,885,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.20976450126985352,885,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,6.307104907218315,885,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.15074328555488864,885,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.34305175814746425,885,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,0.35138527552286786,885,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,0.13194565352568088,885,descriptive_available
fresh_primary,ablate_nutrients,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.2122063479414096,885,estimated
fresh_primary,ablate_nutrients,314159,P1,314159,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,6.0285972562441605,885,descriptive_available
fresh_primary,ablate_nutrients,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.28339347115531077,966,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.39096126255380204,966,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.1516507357389574,966,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,1,observation_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.2761501949116481,966,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.4580600799931875,966,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.20184183588353266,966,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,1,site_weighted,2286,2286,2286,966,966,966,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.28579501715030314,933,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.4700557103064067,933,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.14910284336074858,933,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,2,observation_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.2797923032027614,933,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.5097550065351745,933,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.16995150327327618,933,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,2,site_weighted,2286,2286,2286,933,933,933,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.28498620399889296,885,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.42379182156133827,885,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,picp,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,pr_auc,0.1429021399711275,885,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,3,observation_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,winkler,,0,not_applicable_distinct_type2_interval_semantics
fresh_primary,ablate_nutrients,20260612,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,availability,1.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,brier,0.2805243813054374,885,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,f2,0.4587238435093793,885,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,failure_rate,0.0,2286,estimated
fresh_primary,ablate_nutrients,20260612,M0,1729,3,site_weighted,2286,2286,2286,885,885,885,7fb461a2c5fc5657658f8980a0f959b5e4680202edd01c6c1a2c6c1c06e96c7e,mpiw,,0,not_applicable_distinct_type2_interval_semantics
